Unnamed: 0,temp,location,clouds,pressure,rain,time_stamp,humidity,wind,temp_category,weather_condition,wind_category
5438,42.66,Fenway,0.98,1024.62,,2018-12-15 03:45:01,0.89,5.95,Hot,Clear,Calm
5439,43.53,Financial District,0.98,1024.44,,2018-12-15 03:45:01,0.86,5.94,Hot,Clear,Calm
5440,42.73,Haymarket Square,0.98,1024.61,,2018-12-15 03:45:01,0.89,6.06,Hot,Clear,Calm
5441,42.76,North End,0.98,1024.61,,2018-12-15 03:45:01,0.89,6.07,Hot,Clear,Calm
5442,42.68,North Station,0.98,1024.61,,2018-12-15 03:45:01,0.89,6.04,Hot,Clear,Calm
5443,42.64,Northeastern University,0.98,1024.63,,2018-12-15 03:45:01,0.89,5.98,Hot,Clear,Calm
5444,43.5,South Station,0.98,1024.45,,2018-12-15 03:45:01,0.86,5.94,Hot,Clear,Calm
5445,42.63,Theatre District,0.98,1024.62,,2018-12-15 03:45:01,0.89,6.05,Hot,Clear,Calm
5446,34.74,Fenway,0.52,991.83,,2018-11-28 08:14:44,0.8,5.86,Hot,Clear,Calm
5447,35.44,Financial District,0.5,991.81,,2018-11-28 08:14:44,0.78,6.0,Hot,Clear,Calm
5448,34.73,Northeastern University,0.52,991.83,,2018-11-28 08:14:44,0.8,5.9,Hot,Clear,Calm
5449,34.78,West End,0.5,991.81,,2018-11-28 08:14:44,0.8,5.95,Hot,Clear,Calm
5450,36.6,Boston University,0.35,1022.88,,2018-12-02 03:52:55,0.81,0.3,Hot,Clear,Calm
5451,36.82,Financial District,0.38,1022.89,,2018-12-02 03:52:55,0.81,0.3,Hot,Clear,Calm
5452,36.74,Northeastern University,0.36,1022.87,,2018-12-02 03:52:55,0.81,0.3,Hot,Clear,Calm
5453,36.84,South Station,0.38,1022.89,,2018-12-02 03:52:55,0.81,0.3,Hot,Clear,Calm
5454,36.69,West End,0.37,1022.9,,2018-12-02 03:52:55,0.81,0.3,Hot,Clear,Calm
5455,38.57,Back Bay,1.0,1019.05,0.0041,2018-12-02 09:52:54,0.91,2.96,Hot,Rainy,Calm
5456,38.56,Beacon Hill,1.0,1019.06,0.005,2018-12-02 09:52:54,0.91,3.0,Hot,Rainy,Calm
5457,38.47,Boston University,1.0,1019.04,0.0058,2018-12-02 09:52:54,0.91,2.86,Hot,Rainy,Calm
5458,38.4,Fenway,1.0,1019.03,0.0049,2018-12-02 09:52:54,0.91,2.89,Hot,Rainy,Calm
5459,38.6,Financial District,1.0,1019.06,0.0051,2018-12-02 09:52:54,0.91,3.07,Hot,Rainy,Calm
5460,38.59,Haymarket Square,1.0,1019.06,0.0051,2018-12-02 09:52:54,0.91,3.05,Hot,Rainy,Calm
5461,38.64,North End,1.0,1019.07,0.0051,2018-12-02 09:52:54,0.91,3.07,Hot,Rainy,Calm
5462,38.54,North Station,1.0,1019.06,0.0051,2018-12-02 09:52:54,0.91,3.03,Hot,Rainy,Calm
5463,38.45,Northeastern University,1.0,1019.04,0.0049,2018-12-02 09:52:54,0.91,2.94,Hot,Rainy,Calm
5464,38.57,South Station,1.0,1019.05,0.005,2018-12-02 09:52:54,0.91,3.08,Hot,Rainy,Calm
5465,38.5,Theatre District,1.0,1019.05,0.0041,2018-12-02 09:52:54,0.91,3.03,Hot,Rainy,Calm
5466,38.49,West End,1.0,1019.06,0.005,2018-12-02 09:52:54,0.91,3.01,Hot,Rainy,Calm
5467,38.28,Boston University,1.0,1005.26,0.003,2018-12-17 07:45:01,0.91,10.45,Hot,Rainy,Windy
5468,38.06,Fenway,1.0,1005.24,0.003,2018-12-17 07:45:01,0.92,10.51,Hot,Rainy,Windy
5469,39.23,Financial District,1.0,1005.17,,2018-12-17 07:45:01,0.89,10.85,Hot,Clear,Windy
5470,38.4,Haymarket Square,1.0,1005.19,,2018-12-17 07:45:01,0.91,10.8,Hot,Clear,Windy
5471,38.46,North End,1.0,1005.18,,2018-12-17 07:45:01,0.91,10.83,Hot,Clear,Windy
5472,38.29,North Station,1.0,1005.2,0.002,2018-12-17 07:45:01,0.92,10.75,Hot,Rainy,Windy
5473,38.12,Northeastern University,1.0,1005.21,0.003,2018-12-17 07:45:01,0.92,10.6,Hot,Rainy,Windy
5474,38.25,Theatre District,1.0,1005.18,,2018-12-17 07:45:01,0.92,10.78,Hot,Clear,Windy
5475,38.23,West End,1.0,1005.2,,2018-12-17 07:45:01,0.92,10.73,Hot,Clear,Windy
5476,39.82,North End,0.32,992.07,,2018-11-28 15:32:07,0.66,10.6,Hot,Clear,Windy
5477,41.63,Back Bay,0.52,1003.94,,2018-12-04 04:52:54,0.63,7.97,Hot,Clear,Calm
5478,41.56,Beacon Hill,0.52,1003.94,,2018-12-04 04:52:54,0.64,8.04,Hot,Clear,Calm
5479,41.63,Boston University,0.53,1003.95,,2018-12-04 04:52:54,0.63,7.9,Hot,Clear,Calm
5480,41.54,Fenway,0.53,1003.94,,2018-12-04 04:52:54,0.64,7.87,Hot,Clear,Calm
5481,41.88,Financial District,0.52,1003.93,,2018-12-04 04:52:54,0.63,8.07,Hot,Clear,Calm
5482,41.54,Haymarket Square,0.52,1003.94,,2018-12-04 04:52:54,0.64,8.1,Hot,Clear,Calm
5483,41.56,North End,0.52,1003.94,,2018-12-04 04:52:54,0.64,8.12,Hot,Clear,Calm
5484,41.49,North Station,0.52,1003.94,,2018-12-04 04:52:54,0.64,8.1,Hot,Clear,Calm
5485,41.51,Northeastern University,0.53,1003.94,,2018-12-04 04:52:54,0.64,7.89,Hot,Clear,Calm
5486,41.85,South Station,0.52,1003.93,,2018-12-04 04:52:54,0.63,8.05,Hot,Clear,Calm
5487,41.46,Theatre District,0.52,1003.93,,2018-12-04 04:52:54,0.64,8.02,Hot,Clear,Calm
5488,41.46,West End,0.52,1003.94,,2018-12-04 04:52:54,0.64,8.08,Hot,Clear,Calm
5489,30.19,Back Bay,0.77,1035.03,,2018-12-14 01:45:03,0.68,2.35,Hot,Clear,Calm
5490,30.07,North Station,0.79,1035.03,,2018-12-14 01:45:03,0.69,2.28,Hot,Clear,Calm
5491,30.02,Theatre District,0.78,1035.03,,2018-12-14 01:45:03,0.69,2.38,Hot,Clear,Calm
5492,34.81,Back Bay,0.51,991.82,,2018-11-28 08:14:43,0.8,5.92,Hot,Clear,Calm
5493,34.77,Beacon Hill,0.5,991.81,,2018-11-28 08:14:43,0.8,5.94,Hot,Clear,Calm
5494,34.76,Boston University,0.52,991.82,,2018-11-28 08:14:43,0.8,5.82,Hot,Clear,Calm
5495,34.83,Haymarket Square,0.49,991.8,,2018-11-28 08:14:43,0.8,5.98,Hot,Clear,Calm
5496,34.85,North End,0.49,991.8,,2018-11-28 08:14:43,0.8,5.99,Hot,Clear,Calm
5497,34.83,North Station,0.49,991.8,,2018-11-28 08:14:43,0.8,5.95,Hot,Clear,Calm
5498,35.41,South Station,0.5,991.81,,2018-11-28 08:14:43,0.78,6.01,Hot,Clear,Calm
5499,34.75,Theatre District,0.5,991.81,,2018-11-28 08:14:43,0.8,5.98,Hot,Clear,Calm
5500,36.22,Beacon Hill,0.92,1003.97,,2018-12-17 14:45:02,0.9,6.87,Hot,Clear,Calm
5501,36.33,South Station,0.91,1004.02,,2018-12-17 14:45:02,0.89,6.99,Hot,Clear,Calm
5502,36.3,West End,0.91,1004.02,,2018-12-17 14:45:02,0.89,6.94,Hot,Clear,Calm
5503,40.46,Back Bay,1.0,1014.18,,2018-11-26 06:14:17,0.91,1.16,Hot,Clear,Calm
5504,40.46,Beacon Hill,1.0,1014.18,,2018-11-26 06:14:17,0.91,1.19,Hot,Clear,Calm
5505,40.26,Fenway,1.0,1014.17,,2018-11-26 06:14:17,0.92,1.09,Hot,Clear,Calm
5506,40.5,Haymarket Square,1.0,1014.19,,2018-11-26 06:14:17,0.91,1.23,Hot,Clear,Calm
5507,40.4,West End,1.0,1014.19,,2018-11-26 06:14:17,0.92,1.21,Hot,Clear,Calm
5508,35.0,Back Bay,0.15,991.78,,2018-11-28 07:34:35,0.8,6.62,Hot,Clear,Calm
5509,34.83,Beacon Hill,0.13,991.63,,2018-11-28 07:34:35,0.8,6.65,Hot,Clear,Calm
5510,34.99,Boston University,0.16,991.78,,2018-11-28 07:34:35,0.8,6.5,Hot,Clear,Calm
5511,34.87,Fenway,0.16,991.79,,2018-11-28 07:34:35,0.8,6.54,Hot,Clear,Calm
5512,35.86,Financial District,0.15,991.76,,2018-11-28 07:34:35,0.77,6.73,Hot,Clear,Calm
5513,35.02,Haymarket Square,0.15,991.75,,2018-11-28 07:34:35,0.8,6.7,Hot,Clear,Calm
5514,35.04,North End,0.14,991.75,,2018-11-28 07:34:35,0.8,6.72,Hot,Clear,Calm
5515,34.97,North Station,0.13,991.57,,2018-11-28 07:34:35,0.8,6.71,Hot,Clear,Calm
5516,34.86,Northeastern University,0.15,991.79,,2018-11-28 07:34:35,0.8,6.59,Hot,Clear,Calm
5517,35.83,South Station,0.15,991.77,,2018-11-28 07:34:35,0.77,6.74,Hot,Clear,Calm
5518,34.91,Theatre District,0.15,991.77,,2018-11-28 07:34:35,0.8,6.69,Hot,Clear,Calm
5519,34.95,West End,0.15,991.76,,2018-11-28 07:34:35,0.8,6.66,Hot,Clear,Calm
5520,40.36,Northeastern University,1.0,1014.17,,2018-11-26 06:19:02,0.92,1.19,Hot,Clear,Calm
5521,40.42,Theatre District,1.0,1014.18,,2018-11-26 06:19:02,0.92,1.28,Hot,Clear,Calm
5522,40.49,Beacon Hill,1.0,1014.18,,2018-11-26 06:19:04,0.91,1.26,Hot,Clear,Calm
5523,40.52,Financial District,1.0,1014.18,,2018-11-26 06:19:04,0.92,1.31,Hot,Clear,Calm
5524,40.53,Haymarket Square,1.0,1014.19,,2018-11-26 06:19:04,0.91,1.3,Hot,Clear,Calm
5525,40.58,North End,1.0,1014.19,,2018-11-26 06:19:04,0.91,1.31,Hot,Clear,Calm
5526,40.44,West End,1.0,1014.18,,2018-11-26 06:19:04,0.92,1.27,Hot,Clear,Calm
5527,36.57,Back Bay,0.91,1018.34,,2018-12-01 01:52:54,0.68,4.11,Hot,Clear,Calm
5528,36.55,Beacon Hill,0.91,1018.34,,2018-12-01 01:52:54,0.69,4.07,Hot,Clear,Calm
5529,36.53,Boston University,0.91,1018.34,,2018-12-01 01:52:54,0.68,4.18,Hot,Clear,Calm
5530,36.46,Fenway,0.91,1018.34,,2018-12-01 01:52:54,0.69,4.17,Hot,Clear,Calm
5531,36.55,Financial District,0.91,1018.34,,2018-12-01 01:52:54,0.69,4.03,Hot,Clear,Calm
5532,36.57,Haymarket Square,0.91,1018.34,,2018-12-01 01:52:54,0.69,4.03,Hot,Clear,Calm
5533,36.6,North End,0.91,1018.34,,2018-12-01 01:52:54,0.68,4.02,Hot,Clear,Calm
5534,36.54,North Station,0.91,1018.35,,2018-12-01 01:52:54,0.69,4.04,Hot,Clear,Calm
5535,36.48,Northeastern University,0.91,1018.34,,2018-12-01 01:52:54,0.69,4.15,Hot,Clear,Calm
5536,36.54,South Station,0.91,1018.34,,2018-12-01 01:52:54,0.69,4.04,Hot,Clear,Calm
5537,36.49,Theatre District,0.91,1018.34,,2018-12-01 01:52:54,0.69,4.06,Hot,Clear,Calm
5538,36.49,West End,0.91,1018.34,,2018-12-01 01:52:54,0.69,4.05,Hot,Clear,Calm
5539,44.56,Beacon Hill,0.91,1009.02,0.0032,2018-11-26 21:35:09,0.86,9.42,Hot,Rainy,Calm
5540,44.52,Boston University,0.91,1008.99,0.0052,2018-11-26 21:35:09,0.86,9.3,Hot,Rainy,Calm
5541,44.55,Haymarket Square,0.92,1009.04,,2018-11-26 21:35:09,0.86,9.45,Hot,Clear,Calm
5542,44.6,North End,0.92,1009.04,0.003,2018-11-26 21:35:09,0.86,9.46,Hot,Rainy,Calm
5543,44.39,Theatre District,0.91,1009.02,0.003,2018-11-26 21:35:09,0.86,9.48,Hot,Rainy,Calm
5544,42.63,Haymarket Square,0.91,1014.85,0.003,2018-11-26 14:05:08,0.9,2.23,Hot,Rainy,Calm
5545,42.67,North End,0.91,1014.85,0.003,2018-11-26 14:05:08,0.9,2.23,Hot,Rainy,Calm
5546,42.26,South Station,0.91,1014.84,0.0021,2018-11-26 14:05:08,0.92,2.24,Hot,Rainy,Calm
5547,40.83,Beacon Hill,1.0,1014.58,,2018-11-26 08:34:06,0.93,1.28,Hot,Clear,Calm
5548,40.71,Boston University,1.0,1014.59,,2018-11-26 08:34:06,0.93,1.27,Hot,Clear,Calm
5549,40.57,Fenway,1.0,1014.59,,2018-11-26 08:34:06,0.94,1.25,Hot,Clear,Calm
5550,40.88,Haymarket Square,1.0,1014.57,,2018-11-26 08:34:06,0.93,1.29,Hot,Clear,Calm
5551,40.91,North End,1.0,1014.57,,2018-11-26 08:34:06,0.93,1.29,Hot,Clear,Calm
5552,40.81,North Station,1.0,1014.57,,2018-11-26 08:34:06,0.93,1.3,Hot,Clear,Calm
5553,40.62,Northeastern University,1.0,1014.58,,2018-11-26 08:34:06,0.94,1.24,Hot,Clear,Calm
5554,40.75,West End,1.0,1014.57,,2018-11-26 08:34:06,0.93,1.29,Hot,Clear,Calm
5555,37.46,Back Bay,1.0,1004.84,,2018-12-17 08:45:01,0.92,10.68,Hot,Clear,Windy
5556,37.48,Beacon Hill,1.0,1004.84,,2018-12-17 08:45:01,0.92,10.68,Hot,Clear,Windy
5557,37.41,Boston University,1.0,1004.88,,2018-12-17 08:45:01,0.91,10.51,Hot,Clear,Windy
5558,37.17,Fenway,1.0,1004.86,,2018-12-17 08:45:01,0.93,10.6,Hot,Clear,Windy
5559,38.34,Financial District,1.0,1004.82,,2018-12-17 08:45:01,0.89,10.81,Hot,Clear,Windy
5560,37.45,Haymarket Square,1.0,1004.83,,2018-12-17 08:45:01,0.92,10.72,Hot,Clear,Windy
5561,37.5,North End,1.0,1004.83,,2018-12-17 08:45:01,0.92,10.74,Hot,Clear,Windy
5562,37.34,North Station,1.0,1004.84,,2018-12-17 08:45:01,0.92,10.67,Hot,Clear,Windy
5563,37.23,Northeastern University,1.0,1004.84,,2018-12-17 08:45:01,0.93,10.7,Hot,Clear,Windy
5564,38.32,South Station,1.0,1004.81,,2018-12-17 08:45:01,0.89,10.84,Hot,Clear,Windy
5565,37.31,Theatre District,1.0,1004.82,,2018-12-17 08:45:01,0.93,10.78,Hot,Clear,Windy
5566,37.28,West End,1.0,1004.84,,2018-12-17 08:45:01,0.92,10.67,Hot,Clear,Windy
5567,41.42,Boston University,0.94,1028.29,,2018-12-14 22:45:02,0.75,4.94,Hot,Clear,Calm
5568,42.38,South Station,0.93,1028.3,,2018-12-14 22:45:02,0.73,5.06,Hot,Clear,Calm
5569,34.95,Haymarket Square,0.52,991.74,,2018-11-28 08:07:40,0.79,5.82,Hot,Clear,Calm
5570,34.97,North End,0.52,991.74,,2018-11-28 08:07:40,0.79,5.84,Hot,Clear,Calm
5571,34.85,Northeastern University,0.55,991.77,,2018-11-28 08:07:40,0.79,5.75,Hot,Clear,Calm
5572,35.44,South Station,0.53,991.75,,2018-11-28 08:07:40,0.78,5.86,Hot,Clear,Calm
5573,24.5,North Station,0.08,1026.8,,2018-12-13 03:25:05,0.45,5.3,Moderate,Clear,Calm
5574,40.98,Beacon Hill,1.0,993.29,,2018-11-28 20:32:07,0.65,9.83,Hot,Clear,Calm
5575,41.19,Boston University,1.0,993.32,,2018-11-28 20:32:07,0.64,9.67,Hot,Clear,Calm
5576,40.81,Fenway,1.0,993.33,,2018-11-28 20:32:07,0.65,9.75,Hot,Clear,Calm
5577,41.46,Financial District,1.0,993.23,,2018-11-28 20:32:07,0.64,9.93,Hot,Clear,Calm
5578,40.85,Haymarket Square,1.0,993.18,,2018-11-28 20:32:07,0.66,9.8,Hot,Clear,Calm
5579,40.76,North Station,1.0,993.28,,2018-11-28 20:32:07,0.66,9.83,Hot,Clear,Calm
5580,40.68,Northeastern University,1.0,993.32,,2018-11-28 20:32:07,0.66,9.83,Hot,Clear,Calm
5581,41.4,South Station,1.0,993.19,,2018-11-28 20:32:07,0.64,9.89,Hot,Clear,Calm
5582,40.71,West End,1.0,993.28,,2018-11-28 20:32:07,0.66,9.82,Hot,Clear,Calm
5583,44.58,Back Bay,0.97,1007.95,0.011,2018-11-26 22:41:40,0.88,9.56,Hot,Rainy,Calm
5584,44.58,Beacon Hill,0.97,1007.97,0.017,2018-11-26 22:41:40,0.88,9.57,Hot,Rainy,Calm
5585,44.49,Boston University,0.97,1007.93,0.0103,2018-11-26 22:41:40,0.88,9.42,Hot,Rainy,Calm
5586,44.43,Fenway,0.97,1007.92,0.0077,2018-11-26 22:41:40,0.88,9.49,Hot,Rainy,Calm
5587,45.52,Financial District,0.97,1007.98,0.0137,2018-11-26 22:41:40,0.84,9.68,Hot,Rainy,Calm
5588,44.62,Haymarket Square,0.97,1007.99,0.0227,2018-11-26 22:41:40,0.87,9.61,Hot,Rainy,Calm
5589,44.66,North End,0.97,1008.0,0.024,2018-11-26 22:41:40,0.87,9.63,Hot,Rainy,Calm
5590,44.57,North Station,0.97,1007.99,0.0253,2018-11-26 22:41:40,0.88,9.57,Hot,Rainy,Calm
5591,44.44,Northeastern University,0.97,1007.93,0.0067,2018-11-26 22:41:40,0.88,9.56,Hot,Rainy,Calm
5592,45.49,South Station,0.97,1007.97,0.011,2018-11-26 22:41:40,0.84,9.7,Hot,Rainy,Calm
5593,44.52,Theatre District,0.97,1007.97,0.011,2018-11-26 22:41:40,0.88,9.65,Hot,Rainy,Calm
5594,44.53,West End,0.97,1007.98,0.0217,2018-11-26 22:41:40,0.88,9.57,Hot,Rainy,Calm
5595,38.05,Back Bay,1.0,1000.29,,2018-11-29 06:52:54,0.69,10.08,Hot,Clear,Windy
5596,38.02,Beacon Hill,1.0,1000.28,,2018-11-29 06:52:54,0.69,10.07,Hot,Clear,Windy
5597,37.79,Boston University,0.85,1000.53,,2018-11-29 06:52:54,0.69,10.09,Hot,Clear,Windy
5598,37.99,Fenway,1.0,1000.31,,2018-11-29 06:52:54,0.69,10.06,Hot,Clear,Windy
5599,37.99,Financial District,0.84,1000.5,,2018-11-29 06:52:54,0.68,10.14,Hot,Clear,Windy
5600,38.03,Haymarket Square,1.0,1000.28,,2018-11-29 06:52:54,0.69,10.07,Hot,Clear,Windy
5601,38.06,North End,1.0,1000.27,,2018-11-29 06:52:54,0.69,10.07,Hot,Clear,Windy
5602,38.02,North Station,1.0,1000.28,,2018-11-29 06:52:54,0.69,10.05,Hot,Clear,Windy
5603,38.0,Northeastern University,1.0,1000.3,,2018-11-29 06:52:54,0.69,10.09,Hot,Clear,Windy
5604,38.25,South Station,1.0,1000.28,,2018-11-29 06:52:54,0.68,10.12,Hot,Clear,Windy
5605,37.99,Theatre District,1.0,1000.28,,2018-11-29 06:52:54,0.69,10.1,Hot,Clear,Windy
5606,37.98,West End,1.0,1000.28,,2018-11-29 06:52:54,0.69,10.06,Hot,Clear,Windy
5607,38.92,Back Bay,0.44,991.95,,2018-11-28 14:32:07,0.67,11.2,Hot,Clear,Windy
5608,38.84,Beacon Hill,0.44,991.94,,2018-11-28 14:32:07,0.67,11.2,Hot,Clear,Windy
5609,38.87,Boston University,0.44,991.96,,2018-11-28 14:32:07,0.67,11.29,Hot,Clear,Windy
5610,39.03,Fenway,0.44,991.96,,2018-11-28 14:32:07,0.67,11.22,Hot,Clear,Windy
5611,38.99,North Station,0.44,991.93,,2018-11-28 14:32:07,0.67,11.2,Hot,Clear,Windy
5612,39.04,Northeastern University,0.44,991.96,,2018-11-28 14:32:07,0.67,11.17,Hot,Clear,Windy
5613,39.18,South Station,0.45,991.94,,2018-11-28 14:32:07,0.66,11.11,Hot,Clear,Windy
5614,38.99,Theatre District,0.45,991.95,,2018-11-28 14:32:07,0.67,11.14,Hot,Clear,Windy
5615,38.96,West End,0.44,991.94,,2018-11-28 14:32:07,0.67,11.2,Hot,Clear,Windy
5616,41.04,Fenway,0.98,1014.34,,2018-11-26 06:49:44,0.92,1.79,Hot,Clear,Calm
5617,41.16,North End,0.98,1014.35,,2018-11-26 06:49:44,0.92,1.82,Hot,Clear,Calm
5618,41.11,North Station,0.98,1014.35,,2018-11-26 06:49:44,0.92,1.81,Hot,Clear,Calm
5619,41.1,Northeastern University,0.98,1014.34,,2018-11-26 06:49:44,0.92,1.81,Hot,Clear,Calm
5620,41.62,South Station,0.98,1014.35,,2018-11-26 06:49:44,0.91,1.83,Hot,Clear,Calm
5621,41.11,Theatre District,0.98,1014.34,,2018-11-26 06:49:44,0.92,1.82,Hot,Clear,Calm
5622,41.07,West End,0.98,1014.35,,2018-11-26 06:49:44,0.92,1.81,Hot,Clear,Calm
5623,44.32,Back Bay,1.0,1003.12,0.1144,2018-11-27 02:15:22,0.9,13.64,Hot,Rainy,Windy
5624,44.11,Fenway,1.0,1003.08,0.117,2018-11-27 02:15:22,0.91,13.58,Hot,Rainy,Windy
5625,44.25,North Station,1.0,1003.18,0.1408,2018-11-27 02:15:22,0.91,13.66,Hot,Rainy,Windy
5626,43.86,Beacon Hill,0.5,1031.41,,2018-12-14 17:45:01,0.61,3.76,Hot,Clear,Calm
5627,43.83,Haymarket Square,0.5,1031.42,,2018-12-14 17:45:01,0.62,3.77,Hot,Clear,Calm
5628,43.83,North End,0.5,1031.42,,2018-12-14 17:45:01,0.62,3.78,Hot,Clear,Calm
5629,43.94,Theatre District,0.5,1031.42,,2018-12-14 17:45:01,0.61,3.74,Hot,Clear,Calm
5630,42.68,Back Bay,1.0,1015.04,0.024,2018-12-02 13:52:54,0.93,7.68,Hot,Rainy,Calm
5631,42.63,Beacon Hill,1.0,1015.04,0.0241,2018-12-02 13:52:54,0.93,7.66,Hot,Rainy,Calm
5632,42.57,Boston University,1.0,1015.03,0.0249,2018-12-02 13:52:54,0.93,7.71,Hot,Rainy,Calm
5633,42.72,Fenway,1.0,1015.03,0.0249,2018-12-02 13:52:54,0.93,7.7,Hot,Rainy,Calm
5634,42.86,Financial District,1.0,1015.05,0.025,2018-12-02 13:52:54,0.92,7.64,Hot,Rainy,Calm
5635,42.71,Haymarket Square,1.0,1015.05,0.025,2018-12-02 13:52:54,0.93,7.65,Hot,Rainy,Calm
5636,42.73,North End,1.0,1015.05,0.025,2018-12-02 13:52:54,0.93,7.64,Hot,Rainy,Calm
5637,42.74,North Station,1.0,1015.05,0.025,2018-12-02 13:52:54,0.93,7.66,Hot,Rainy,Calm
5638,42.78,Northeastern University,1.0,1015.03,0.025,2018-12-02 13:52:54,0.92,7.68,Hot,Rainy,Calm
5639,42.9,South Station,1.0,1015.05,0.025,2018-12-02 13:52:54,0.92,7.64,Hot,Rainy,Calm
5640,42.77,Theatre District,1.0,1015.04,0.0241,2018-12-02 13:52:54,0.93,7.65,Hot,Rainy,Calm
5641,42.7,West End,1.0,1015.05,0.0241,2018-12-02 13:52:54,0.93,7.66,Hot,Rainy,Calm
5642,40.04,Fenway,0.12,1022.78,,2018-12-01 15:53:00,0.61,3.28,Hot,Clear,Calm
5643,40.61,Back Bay,0.86,1014.17,,2018-11-26 04:43:18,0.93,2.65,Hot,Clear,Calm
5644,40.36,Theatre District,0.86,1014.17,,2018-11-26 04:43:18,0.94,2.67,Hot,Clear,Calm
5645,40.42,West End,0.86,1014.17,,2018-11-26 04:43:18,0.94,2.63,Hot,Clear,Calm
5646,36.9,South Station,0.29,1001.87,,2018-12-18 02:45:03,0.68,9.94,Hot,Clear,Calm
5647,40.7,Back Bay,0.94,1013.75,,2018-11-26 04:55:42,0.92,2.83,Hot,Clear,Calm
5648,40.68,Beacon Hill,0.94,1013.76,,2018-11-26 04:55:42,0.92,2.8,Hot,Clear,Calm
5649,40.61,West End,0.94,1013.77,,2018-11-26 04:55:42,0.92,2.77,Hot,Clear,Calm
5650,43.97,Back Bay,0.51,1031.41,,2018-12-14 17:45:02,0.61,3.74,Hot,Clear,Calm
5651,44.12,Boston University,0.51,1031.39,,2018-12-14 17:45:02,0.61,3.75,Hot,Clear,Calm
5652,44.1,Fenway,0.51,1031.4,,2018-12-14 17:45:02,0.61,3.73,Hot,Clear,Calm
5653,43.81,Financial District,0.5,1031.42,,2018-12-14 17:45:02,0.62,3.75,Hot,Clear,Calm
5654,43.87,North Station,0.5,1031.42,,2018-12-14 17:45:02,0.61,3.78,Hot,Clear,Calm
5655,44.12,Northeastern University,0.51,1031.4,,2018-12-14 17:45:02,0.61,3.72,Hot,Clear,Calm
5656,43.87,South Station,0.5,1031.42,,2018-12-14 17:45:02,0.62,3.74,Hot,Clear,Calm
5657,43.85,West End,0.5,1031.42,,2018-12-14 17:45:02,0.61,3.77,Hot,Clear,Calm
5658,35.07,Back Bay,0.58,991.7,,2018-11-28 07:54:48,0.79,5.57,Hot,Clear,Calm
5659,35.03,Beacon Hill,0.57,991.69,,2018-11-28 07:54:48,0.79,5.59,Hot,Clear,Calm
5660,35.01,Boston University,0.59,991.7,,2018-11-28 07:54:48,0.79,5.47,Hot,Clear,Calm
5661,35.03,Fenway,0.6,991.71,,2018-11-28 07:54:48,0.79,5.5,Hot,Clear,Calm
5662,35.49,Financial District,0.57,991.69,,2018-11-28 07:54:48,0.77,5.65,Hot,Clear,Calm
5663,35.11,Haymarket Square,0.57,991.68,,2018-11-28 07:54:48,0.79,5.63,Hot,Clear,Calm
5664,35.13,North End,0.56,991.68,,2018-11-28 07:54:48,0.78,5.65,Hot,Clear,Calm
5665,35.12,North Station,0.57,991.68,,2018-11-28 07:54:48,0.78,5.61,Hot,Clear,Calm
5666,35.04,Northeastern University,0.6,991.71,,2018-11-28 07:54:48,0.79,5.55,Hot,Clear,Calm
5667,35.48,South Station,0.57,991.69,,2018-11-28 07:54:48,0.77,5.66,Hot,Clear,Calm
5668,35.06,Theatre District,0.58,991.69,,2018-11-28 07:54:48,0.79,5.63,Hot,Clear,Calm
5669,35.07,West End,0.57,991.68,,2018-11-28 07:54:48,0.79,5.6,Hot,Clear,Calm
5670,30.73,Back Bay,0.03,1017.24,,2018-11-30 12:52:54,0.81,3.0,Hot,Clear,Calm
5671,30.66,Beacon Hill,0.03,1017.23,,2018-11-30 12:52:54,0.82,3.02,Hot,Clear,Calm
5672,30.67,Boston University,0.03,1017.24,,2018-11-30 12:52:54,0.82,2.92,Hot,Clear,Calm
5673,30.69,Fenway,0.03,1017.24,,2018-11-30 12:52:54,0.82,2.95,Hot,Clear,Calm
5674,30.79,Financial District,0.04,1017.23,,2018-11-30 12:52:54,0.81,3.07,Hot,Clear,Calm
5675,30.73,Haymarket Square,0.03,1017.23,,2018-11-30 12:52:54,0.82,3.05,Hot,Clear,Calm
5676,30.75,North End,0.03,1017.23,,2018-11-30 12:52:54,0.81,3.06,Hot,Clear,Calm
5677,30.73,North Station,0.03,1017.23,,2018-11-30 12:52:54,0.81,3.03,Hot,Clear,Calm
5678,30.76,Northeastern University,0.03,1017.24,,2018-11-30 12:52:54,0.81,2.98,Hot,Clear,Calm
5679,30.82,South Station,0.04,1017.23,,2018-11-30 12:52:54,0.81,3.07,Hot,Clear,Calm
5680,30.76,Theatre District,0.03,1017.23,,2018-11-30 12:52:54,0.81,3.05,Hot,Clear,Calm
5681,30.69,West End,0.03,1017.23,,2018-11-30 12:52:54,0.82,3.02,Hot,Clear,Calm
5682,33.6,Back Bay,0.99,1002.47,,2018-12-18 06:45:01,0.61,13.22,Hot,Clear,Windy
5683,33.51,Beacon Hill,1.0,1002.45,,2018-12-18 06:45:01,0.61,13.31,Hot,Clear,Windy
5684,33.67,Boston University,0.99,1002.5,,2018-12-18 06:45:01,0.61,13.03,Hot,Clear,Windy
5685,33.39,Fenway,0.98,1002.5,,2018-12-18 06:45:01,0.62,13.06,Hot,Clear,Windy
5686,33.98,Financial District,1.0,1002.43,,2018-12-18 06:45:01,0.6,13.43,Hot,Clear,Windy
